,objID,source_name,project_code,year,ra,dec,z,rpetro,resolution,MRS,sensitivity,S_total,S_inner,S_outer,LCO_total,LCO_total_err,LCO_inner,LCO_inner_err,LCO_outer,LCO_outer_err,MH2_total,MH2_total_err,MH2_inner,MH2_inner_err,MH2_outer,MH2_outer_err,MH2_inner_uplim,MH2_outer_uplim,MH2_total_uplim,Nsigma_total,Nsigma_inner,Nsigma_outer,mstar_total,mstar_inner,mstar_outer,sfr_total,sfr_inner,sfr_outer,delta_sfr,pEdgeOn,qa_flag,edgeon_flag
38,587741816782520492,59902,2022.1.00482.S,2022,150.13074073,21.00212559,0.029963,6.91743,1.087819827964021,14.668594810168395,0.7566873700001185,0.8592962525603457,-0.244627649143752,0.8783138395327574,8.4712630133225,7.237362053879875,7.367339111618403,6.614715578588462,8.490280600294913,7.320779644321512,9.109752270277138,7.875851310834512,8.00582836857304,7.253204835543099,9.12876985724955,7.959268901276149,8.011149111845485,8.493634161907424,8.494418786660482,17.135664852904082,5.657486587586586,14.774097336752655,9.90864,8.88134,9.865812564542948,-0.068728,-1.27114,-0.0968708282965677,0.073832,0.050000000745058,0,0
39,587739815850672280,49935,2022.1.00482.S,2022,233.97316626,23.58216312,0.017804,7.08182,1.0898715682180755,14.291022170505554,1.0224467329749332,0.7624326477224677,-0.8273407400271374,0.8064339189248229,7.919519354830504,7.548242858278497,6.329745967080898,6.662248892653791,7.963520626032858,7.489980266022837,8.55800861178514,8.186732115233134,6.968235224035535,7.300738149608428,8.602009882987495,8.128469522977474,7.919305625434399,8.798368169752019,8.79416139370353,2.351129206944315,0.4650472434208578,2.975365753786727,9.27384,8.08128,9.245029559437942,-0.659812,-1.86215,-0.6879597828215867,-0.0684535,0.2300000041723251,0,0
40,587726033309335775,COSMOS-1411106,2018.1.01852.S,2018,150.40387927,2.50887531,0.123606,2.84131,1.7668965479418328,24.59461677559266,1.1761592603282829,0.5301194184653057,-0.5340275364247501,0.4865095428706181,9.391631492360654,8.53014154022245,8.327484537470598,7.289418711875445,9.348021616765967,8.533263348907887,10.03012074931529,9.168630797177087,8.965973794425235,7.927907968830082,9.986510873720604,9.171752605862524,8.665155902553355,9.841651252637067,9.838529443951634,7.269255808280424,10.91605777543926,6.527671155725511,11.2869,10.5822,11.191410750777376,0.397246,0.199847,-0.0401608044742304,-0.642044,,0,0
41,587738946663416023,46746,2022.1.00482.S,2022,131.24447527,25.73926376,0.039403,3.62627,1.1395349493109477,16.058975756242106,1.11247471446291,0.4426236454779276,-0.9872749372394188,0.4395528948408927,8.294555011832227,7.706521280261374,6.86465642911488,7.07575792788272,8.291484261195192,7.735121551100264,8.933044268786864,8.34501053721601,7.503145686069517,7.714247184837357,8.92997351814983,8.3736108080549,8.25650957906025,9.043509454829444,9.014909183990556,3.872877243182904,0.6150331167991266,3.6004991281590715,9.34661,8.53909,9.27307148570628,-0.049268,-1.04844,-0.0951175880818172,0.345055,0.050000000745058,0,0
42,587739845391876411,55131,2022.1.00482.S,2022,237.33460637,16.28917552,0.039049,7.87306,1.064338679988762,15.364587218378436,1.237687332311021,0.5642189509957022,-0.5782707459243377,0.540396301737583,8.408234544415492,7.924645138067804,7.265744847495453,6.899181732144815,8.384411895157376,7.918172242392668,9.04672380137013,8.563134395022441,7.90423410445009,7.5376709890994515,9.022901152112013,8.556661499347305,8.222551247562718,9.133741857640894,9.149867330913724,3.045014789674505,2.3257504590596185,2.9257664314852825,10.2999,9.17908,10.265706062861204,0.254804,-1.24031,0.2406880811251988,0.03076,0.0399999991059303,0,0
43,587742629067489627,65716,2022.1.00482.S,2022,235.81642878,11.80807144,0.037239,4.37507,1.0344033083820696,15.33041226662879,1.2757800551952874,1.0078137259978572,0.1516877585612031,0.9639802781213116,8.810210635536754,7.918028830106843,7.9540846681001,6.853983882746375,8.76637718766021,7.920274532192202,9.44869989249139,8.55651808706148,8.592573925054737,7.492473139701012,9.404866444614846,8.55876378914684,8.250417416003398,9.015678069785244,9.013432367699885,7.801566332725523,12.592176005550945,7.016211230758552,10.1245,9.2397,10.063831165023425,0.190117,-0.293221,0.0171010576485626,0.072809,0.5600000023841858,0,1
44,587742013807198300,60871,2022.1.00482.S,2022,151.79241212,18.95059336,0.030901,4.0394,1.0738957529283744,14.390430583009636,0.771103027516748,1.3618792497855172,0.5344048881919032,1.2985036099300362,9.000828936413564,7.570225350251652,8.17335457481995,6.683114756694741,8.937453296558083,7.634101794243044,9.6393181933682,8.20871460720629,8.811843831774587,7.321604013649378,9.57594255351272,8.272591051197681,8.006484272112644,8.840429706644263,8.795447543097572,26.95278122517564,30.9200236996338,20.107195582112038,10.3676,9.65295,10.274523099539897,0.142262,-0.715717,0.0774253777637381,0.08536,0.0399999991059303,0,0
45,587726031176138910,rs0769,2016.1.00948.S,2016,183.03838927,1.31148674,0.020376,6.49133,2.374119782820104,21.98205164525608,0.6182560203490872,0.0216729331354115,,0.0498616047028034,7.296549550053474,6.7189088599561915,,5.995250668970893,7.324738221620866,6.715182668698079,7.935038807008111,7.3573981169108285,,6.63373992592553,7.963227478575503,7.353671925652716,7.132427232289256,8.009556210627425,8.013282401885537,3.781296128989541,,4.069635873622428,9.21577,8.0384,9.185897971348751,-0.979743,-2.47631,-0.993810998823372,-0.367123,0.0299999993294477,0,0
46,587741815710679234,59764,2022.1.00482.S,2022,154.91469975,21.28814218,0.032438,6.14102,1.090059938187726,15.32382219168396,0.7566913831582367,0.7002977345885013,-0.4836830853118011,0.6795851470496324,8.381751042401747,7.612131493654351,7.197770222501444,6.480885095697148,8.361038454862879,7.612045761184444,9.020240299356384,8.250620750608988,7.836259479456081,7.119374352651785,8.999527711817516,8.25053501813908,7.9257736354581985,8.880843041889813,8.88092877435972,5.883280415996503,5.210568705680661,5.6103853736213045,10.1817,9.22247,10.131166905776851,-0.084333,-2.12541,-0.0883020844742427,-0.0233455,0.0299999993294477,0,0
47,587735236883513572,27657,2022.1.00482.S,2022,124.54792697,26.65392774,0.038334,3.97284,1.1578928055720707,16.097781258137033,1.072824866160866,,,,,7.956555015623115,,7.112321520159675,,7.972439181406184,,8.595044272577752,,7.750810777114312,,8.610928438360821,8.318649432560894,9.137673715713728,9.12178954993066,,,,9.3347,8.46293,9.2720435238655,-0.08848,-0.813921,-0.1790169008725768,0.306121,,1,0
48,588297864172929272,26668,2022.1.00482.S,2022,122.72710985,26.69677621,0.036532,4.2086,1.1569989897999482,16.143219339175758,1.106532439758791,0.2230059362283649,-0.7805708868979587,0.0430913160201623,8.008599018002137,7.309966289038589,7.005022194875813,6.7496887189530685,7.828684397793934,7.1708685373392305,8.647088274956774,7.948455545993226,7.64351145183045,7.3881779759077055,8.46717365474857,7.8093577942938674,8.194577258713739,8.916787072763881,8.90536982663125,4.996118481174598,1.800252720639279,4.547951874818379,9.49815,8.60798,9.438280559473512,-0.316156,-1.40952,-0.3526778942932643,-0.0649465,0.1800000071525573,0,0
49,587742551761027182,65783,2022.1.00482.S,2022,234.78279248,14.02308117,0.038525,2.68675,1.0520011033699,15.675260330066209,1.2376880216333177,1.2889697235817796,0.7683473019365322,1.133110702756301,9.121136638585439,7.558736795073791,8.600514216940192,6.864503668714957,8.965277617759961,7.586674947656359,9.759625895540076,8.197226052028428,9.23900347389483,7.502992925669594,9.603766874714598,8.225164204610996,8.283815947252318,9.03156348741741,9.003625334834842,36.50899209324471,54.45158779848379,23.911271468907547,10.4046,9.78117,10.28655714425567,0.887215,0.754695,0.3071356840297131,0.725587,0.0199999995529651,0,0
